ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
54098122,Walls,(L)EB0/--0,,CurveMidpt,,83.2361,62.7264,82.5131,83.2361,62.7264,26.0550,54.3650,79.8942,62.5837,86.5781,62.8691
54098402,Walls,(L)EB0/--0,,CurveMidpt,,54.7302,69.1240,82.5131,54.7302,69.1240,19.6574,25.8590,49.7851,68.9813,59.6752,69.2667
54341715,Walls,(L)HA0/HA0,,CurveMidpt,,100.8050,56.4304,82.5131,100.8050,56.4304,32.3510,71.9339,99.3438,56.2631,102.2662,56.5978
54341716,Walls,(L)HA0/--0,,CurveMidpt,,93.3095,50.3732,82.5131,93.3095,50.3732,38.4082,64.4384,93.1726,49.6990,93.4465,51.0474
54341717,Walls,(L*)EB0/EB0,,CurveMidpt,,83.3333,54.8060,82.5131,83.3333,54.8060,33.9754,54.4622,83.1545,53.3292,83.5121,56.4616
54341718,Walls,(L*)EB0/EB0,,CurveMidpt,,84.9557,56.2828,82.5131,84.9557,56.2828,32.4986,56.0845,83.1857,56.1040,86.5781,56.4616
54341738,Walls,(L)HA0/HA0,,CurveMidpt,,92.6661,56.4304,82.5131,92.6661,56.4304,32.3510,63.7949,89.9254,56.2631,95.4068,56.5978
54342164,Doors,SD206 4800x2100,309,Point,180.0000,68.0774,49.6891,82.8412,68.0774,49.6891,39.0923,39.2063,60.0722,47.5123,76.0827,49.8524
54342165,Doors,SD207 1800x2100,310,Point,180.0000,86.6142,49.6891,82.8412,86.6142,49.6891,39.0923,57.7430,83.5302,47.4918,89.6982,49.8524
54414590,Walls,ECP60,,CurveMidpt,,64.5341,66.4698,82.5131,64.5341,66.4698,22.3116,35.6630,64.4357,63.2218,64.6325,69.6194
54414591,Walls,ECP60,,CurveMidpt,,82.7756,67.8970,82.5131,82.7756,67.8970,20.8844,53.9044,82.6772,66.1745,82.8740,69.6194
54414592,Walls,ECP60,,CurveMidpt,,83.9895,66.0761,82.5131,83.9895,66.0761,22.7053,55.1183,82.6772,65.9777,85.3018,66.1745
54414593,Walls,ECP60,,CurveMidpt,,85.2034,67.8970,82.5131,85.2034,67.8970,20.8844,56.3322,85.1050,66.1745,85.3018,69.6194
54414594,Walls,ECP60,,CurveMidpt,,83.9895,69.7178,82.5131,83.9895,69.7178,19.0636,55.1183,82.6772,69.6194,85.3018,69.8163
54414595,Walls,ECP60,,CurveMidpt,,99.1798,66.4698,82.5131,99.1798,66.4698,22.3116,70.3086,99.0814,63.3202,99.2782,69.6194
54414649,Doors,SD3208 600x2100,303,Point,270.0000,89.9254,54.9541,82.8412,89.9254,54.9541,33.8273,61.0542,89.7884,53.8386,92.1891,56.0696
54414660,Walls,(L)EB0/--0,,CurveMidpt,,81.9849,43.2890,82.5131,81.9849,43.2890,45.4924,53.1137,81.8422,41.8159,82.1276,44.6194
54414696,Walls,ECP60,,CurveMidpt,,101.0171,69.7178,82.5131,101.0171,69.7178,19.0636,72.1459,99.0814,69.6194,102.9528,69.8163
54455096,Railings,STEP FB50x9 一段 H1100  P1000,,BBoxCenter,,92.1834,68.1184,84.3176,92.1834,68.1184,20.6630,63.3122,85.3691,68.0364,98.9977,68.2005
54455113,Railings,STEP FB50x9 一段 H1100  P1000,,BBoxCenter,,73.6475,68.0938,84.3176,73.6475,68.0938,20.6876,44.7763,64.7162,68.0118,82.5787,68.1759
54455127,Walls,ECP60,,CurveMidpt,,81.8077,69.7178,82.5131,81.8077,69.7178,19.0636,52.9366,64.5341,69.6194,99.0814,69.8163
54455129,Walls,RC180 バルコニー立上り,,CurveMidpt,,73.6549,69.0781,82.5131,73.6549,69.0781,19.7033,44.7837,64.5341,68.5367,82.7756,69.3734
54455131,Walls,RC180 バルコニー立上り,,CurveMidpt,,92.1916,69.0781,82.5131,92.1916,69.0781,19.7033,63.3204,85.2034,68.5367,99.1798,69.3734
54740536,Wall Tags,矩形,,BBoxCenter,,70.7032,45.5100,82.5131,70.7032,45.5100,43.2714,41.8321,69.7051,45.1196,71.7014,45.9004
54740537,Wall Tags,矩形,,BBoxCenter,,70.7032,43.8400,82.5131,70.7032,43.8400,44.9414,41.8321,69.7051,43.4496,71.7014,44.2304
54740538,Walls,(L#)EB1/--0,,CurveMidpt,,62.9921,44.6555,82.5131,62.9921,44.6555,44.1259,34.1210,61.6437,44.5128,64.3406,44.7982
54740539,Walls,(L#)EB1/EB1,,CurveMidpt,,73.1627,44.6194,82.5131,73.1627,44.6194,44.1620,44.2916,64.3406,44.4406,82.1276,44.7982
54740540,Walls,(L#)EB1/--0,,CurveMidpt,,83.6614,44.6555,82.5131,83.6614,44.6555,44.1259,54.7903,81.9849,44.5128,85.3379,44.7982
54740541,Walls,(L#)EB1/EB1,,CurveMidpt,,93.7992,44.6194,82.5131,93.7992,44.6194,44.1620,64.9280,85.3379,44.4406,102.4032,44.7982
54740542,Walls,(L)EB0/--0,,CurveMidpt,,102.9495,44.5833,82.5131,102.9495,44.5833,44.1981,74.0783,102.2605,44.4406,103.7812,44.7260
54740543,Walls,(L#)EB1/--0,,CurveMidpt,,41.6667,44.6555,82.5131,41.6667,44.6555,44.1259,12.7955,39.9902,44.5128,43.3432,44.7982
54740544,Walls,(L#)EB1/EB1,,CurveMidpt,,52.4934,44.6194,82.5131,52.4934,44.6194,44.1620,23.6223,43.3432,44.4406,61.6437,44.7982
54740553,Wall Tags,矩形,,BBoxCenter,,94.2068,45.5100,82.5131,94.2068,45.5100,43.2714,65.3356,93.2087,45.1196,95.2050,45.9004
54740554,Wall Tags,矩形,,BBoxCenter,,94.2068,43.8400,82.5131,94.2068,43.8400,44.9414,65.3356,93.2087,43.4496,95.2050,44.2304
54740556,Wall Tags,矩形,,BBoxCenter,,52.7534,45.5100,82.5131,52.7534,45.5100,43.2714,23.8822,51.7552,45.1196,53.7515,45.9004
54740557,Wall Tags,矩形,,BBoxCenter,,52.7534,43.8400,82.5131,52.7534,43.8400,44.9414,23.8822,51.7552,43.4496,53.7515,44.2304
54740560,Wall Tags,楕円,,BBoxCenter,,101.5172,46.9323,82.5131,101.5172,46.9323,41.8491,72.6460,101.1268,45.9643,101.9076,47.9003
54740568,Wall Tags,楕円,,BBoxCenter,,100.4570,57.3095,82.5131,100.4570,57.3095,31.4719,71.5858,99.4890,56.9191,101.4249,57.6999
54740569,Wall Tags,楕円,,BBoxCenter,,100.6152,54.8520,82.5131,100.6152,54.8520,33.9294,71.7440,99.6472,54.4616,101.5832,55.2424
54740570,Wall Tags,楕円,,BBoxCenter,,92.5720,51.6829,82.5131,92.5720,51.6829,37.0985,63.7008,92.1816,50.7150,92.9624,52.6509
54740571,Wall Tags,楕円,,BBoxCenter,,94.2190,51.6829,82.5131,94.2190,51.6829,37.0985,65.3478,93.8285,50.7150,94.6094,52.6509
54740572,Wall Tags,楕円,,BBoxCenter,,94.4498,57.3095,82.5131,94.4498,57.3095,31.4719,65.5786,93.4818,56.9191,95.4178,57.6999
54740573,Wall Tags,楕円,,BBoxCenter,,94.4498,55.8406,82.5131,94.4498,55.8406,32.9408,65.5786,93.4818,55.4502,95.4178,56.2310
54740577,Wall Tags,楕円,,BBoxCenter,,97.2114,51.8961,82.5131,97.2114,51.8961,36.8853,68.3402,96.2434,51.5057,98.1794,52.2865
54740578,Walls,(L)HA0/HA0,,CurveMidpt,,93.3399,52.2625,82.5131,93.3399,52.2625,36.5189,64.4687,93.1726,50.9104,93.5072,53.4777
54740580,Walls,(L)EB1/HA1,,CurveMidpt,,91.6072,49.6990,82.5131,91.6072,49.6990,39.0824,62.7360,89.9049,49.5259,93.4465,49.8720
54740581,Walls,(L)EB1/D-1,,CurveMidpt,,86.6113,49.6891,82.5131,86.6113,49.6891,39.0923,57.7401,83.3177,49.5259,89.9049,49.8524
54740582,Walls,(L)EB1/EB1,,CurveMidpt,,81.6060,49.7047,82.5131,81.6060,49.7047,39.0767,52.7348,79.8942,49.5259,83.3177,49.8835
54740583,Walls,(L)EB1/HA1,,CurveMidpt,,78.1738,49.6990,82.5131,78.1738,49.6990,39.0824,49.3026,76.4534,49.5259,79.8942,49.8720
54740584,Walls,(L)EB1/D-1,,CurveMidpt,,68.0746,49.6891,82.5131,68.0746,49.6891,39.0923,39.2034,59.5636,49.5259,76.4534,49.8524
54740585,Walls,(L)EB1/D-1,,CurveMidpt,,59.6957,51.5063,82.5131,59.6957,51.5063,37.2751,30.8245,59.5325,49.5259,59.8589,53.3235
54740586,Walls,(L)EB1/HA1,,CurveMidpt,,59.7055,58.0278,82.5131,59.7055,58.0278,30.7536,30.8344,59.5325,53.3235,59.8786,62.7321
54740590,Wall Tags,矩形,,BBoxCenter,,60.4088,58.1792,82.5131,60.4088,58.1792,30.6022,31.5376,60.0184,57.2113,60.7992,59.1472
54740595,Wall Tags,矩形,,BBoxCenter,,79.2854,52.3054,82.5131,79.2854,52.3054,36.4760,50.4142,78.8950,51.3375,79.6758,53.2734
54740596,Wall Tags,矩形,,BBoxCenter,,80.5493,52.3863,82.5131,80.5493,52.3863,36.3951,51.6781,80.1589,51.4184,80.9397,53.3543
54740597,Walls,(L)HA0/HA0,,CurveMidpt,,69.1601,57.5939,82.5131,69.1601,57.5939,31.1875,40.2889,68.9928,56.4608,69.3274,58.7270
54740598,Walls,(L)D-0/--0,,CurveMidpt,,72.8018,53.2931,82.5131,72.8018,53.2931,35.4883,43.9307,69.1298,53.1660,76.4739,53.4203
54740605,Wall Tags,矩形,,BBoxCenter,,91.8472,50.5838,82.5131,91.8472,50.5838,38.1976,62.9761,90.8793,50.1934,92.8152,50.9742
54740606,Wall Tags,矩形,,BBoxCenter,,78.3958,50.5838,82.5131,78.3958,50.5838,38.1976,49.5246,77.4278,50.1934,79.3637,50.9742
54740610,Wall Tags,矩形,,BBoxCenter,,78.3958,50.5838,82.5131,78.3958,50.5838,38.1976,49.5246,77.4278,50.1934,79.3637,50.9742
54740613,Wall Tags,楕円,,BBoxCenter,,82.5175,52.3054,82.5131,82.5175,52.3054,36.4760,53.6463,82.1271,51.3375,82.9079,53.2734
54740618,Wall Tags,楕円,,BBoxCenter,,83.9771,54.5685,82.5131,83.9771,54.5685,34.2130,55.1059,83.5867,53.6005,84.3675,55.5364
54740619,Wall Tags,楕円,,BBoxCenter,,85.1884,57.1734,82.5131,85.1884,57.1734,31.6081,56.3172,84.2204,56.7829,86.1563,57.5638
54740621,Wall Tags,楕円,,BBoxCenter,,85.8348,60.4579,82.5131,85.8348,60.4579,28.3235,56.9636,85.4444,59.4899,86.2252,61.4258
54740622,Walls,(L)HA0/--0,,CurveMidpt,,72.2363,62.7321,82.5131,72.2363,62.7321,26.0493,43.3651,64.5784,62.5951,80.0673,62.8691
54740625,Wall Tags,矩形,,BBoxCenter,,81.8226,50.5953,82.5131,81.8226,50.5953,38.1861,52.9515,80.8547,50.2049,82.7906,50.9857
54740626,Wall Tags,楕円,,BBoxCenter,,55.5735,68.3807,82.5131,55.5735,68.3807,20.4007,26.7024,54.6056,67.9903,56.5415,68.7711
54740631,Wall Tags,楕円,,BBoxCenter,,50.9890,65.1199,82.5131,50.9890,65.1199,23.6616,22.1178,50.5986,64.1519,51.3794,66.0878
54740668,Wall Tags,楕円,,BBoxCenter,,64.6323,52.5654,82.5131,64.6323,52.5654,36.2160,35.7611,63.6643,52.1750,65.6002,52.9558
54740669,Wall Tags,矩形,,BBoxCenter,,60.5707,51.2663,82.5131,60.5707,51.2663,37.5151,31.6995,60.1802,50.2983,60.9611,52.2343
54740671,Wall Tags,矩形,,BBoxCenter,,69.2180,48.9253,82.5131,69.2180,48.9253,39.8561,40.3469,68.2501,48.5349,70.1860,49.3157
54740672,Wall Tags,矩形,,BBoxCenter,,69.2180,50.5641,82.5131,69.2180,50.5641,38.2173,40.3469,68.2501,50.1737,70.1860,50.9545
54740673,Walls,(L)HA0/HA0,,CurveMidpt,,76.4436,57.5939,82.5131,76.4436,57.5939,31.1875,47.5724,76.2762,56.4608,76.6109,58.7270
54740674,Walls,(L)HA0/--0,,CurveMidpt,,76.4739,54.8770,82.5131,76.4739,54.8770,33.9044,47.6028,76.3369,53.1660,76.6109,56.4608
54740676,Wall Tags,楕円,,BBoxCenter,,75.6953,51.2614,82.5131,75.6953,51.2614,37.5200,46.8242,75.3049,50.2934,76.0858,52.2293
54740677,Walls,(L)HA0/--0,,CurveMidpt,,89.9254,58.3067,82.5131,89.9254,58.3067,30.4747,61.0542,89.7884,53.1660,90.0623,63.3202
54740678,Wall Tags,楕円,,BBoxCenter,,90.7741,52.0059,82.5131,90.7741,52.0059,36.7755,61.9029,90.3837,51.0380,91.1645,52.9739
54740679,Wall Tags,楕円,,BBoxCenter,,89.1468,51.2614,82.5131,89.1468,51.2614,37.5200,60.2756,88.7564,50.2934,89.5372,52.2293
54740680,Wall Tags,楕円,,BBoxCenter,,84.1870,51.2614,82.5131,84.1870,51.2614,37.5200,55.3158,83.7966,50.2934,84.5774,52.2293
54740682,Wall Tags,矩形,,BBoxCenter,,86.8439,48.9311,82.5131,86.8439,48.9311,39.8503,57.9728,85.8760,48.5406,87.8119,49.3215
