ElementId,Category,FamilyAndType,Mark,LocationType,FacingAngle_deg,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
54098122,Walls,(L)EB0/--0,,CurveMidpt,,83.2361,62.7264,82.5131,83.2361,62.7264,26.0550,54.3650,79.8942,62.5837,86.5781,62.8691
54098402,Walls,(L)EB0/--0,,CurveMidpt,,54.7302,69.1240,82.5131,54.7302,69.1240,19.6574,25.8590,49.7851,68.9813,59.6752,69.2667
54341715,Walls,(L)HA0/HA0,,CurveMidpt,,100.8050,56.4304,82.5131,100.8050,56.4304,32.3510,71.9339,99.3438,56.2631,102.2662,56.5978
54341716,Walls,(L)HA0/--0,,CurveMidpt,,93.3095,50.3732,82.5131,93.3095,50.3732,38.4082,64.4384,93.1726,49.6990,93.4465,51.0474
54341717,Walls,(L*)EB0/EB0,,CurveMidpt,,83.3333,54.8060,82.5131,83.3333,54.8060,33.9754,54.4622,83.1545,53.3292,83.5121,56.4616
54341718,Walls,(L*)EB0/EB0,,CurveMidpt,,84.9557,56.2828,82.5131,84.9557,56.2828,32.4986,56.0845,83.1857,56.1040,86.5781,56.4616
54341738,Walls,(L)HA0/HA0,,CurveMidpt,,92.6661,56.4304,82.5131,92.6661,56.4304,32.3510,63.7949,89.9254,56.2631,95.4068,56.5978
54342164,Doors,SD206 4800x2100,309,Point,180.0000,68.0774,49.6891,82.8412,68.0774,49.6891,39.0923,39.2063,60.0722,47.5123,76.0827,49.8524
54342165,Doors,SD207 1800x2100,310,Point,180.0000,86.6142,49.6891,82.8412,86.6142,49.6891,39.0923,57.7430,83.5302,47.4918,89.6982,49.8524
54414590,Walls,ECP60,,CurveMidpt,,64.5341,66.4698,82.5131,64.5341,66.4698,22.3116,35.6630,64.4357,63.2218,64.6325,69.6194
54414591,Walls,ECP60,,CurveMidpt,,82.7756,67.8970,82.5131,82.7756,67.8970,20.8844,53.9044,82.6772,66.1745,82.8740,69.6194
54414592,Walls,ECP60,,CurveMidpt,,83.9895,66.0761,82.5131,83.9895,66.0761,22.7053,55.1183,82.6772,65.9777,85.3018,66.1745
54414593,Walls,ECP60,,CurveMidpt,,85.2034,67.8970,82.5131,85.2034,67.8970,20.8844,56.3322,85.1050,66.1745,85.3018,69.6194
54414594,Walls,ECP60,,CurveMidpt,,83.9895,69.7178,82.5131,83.9895,69.7178,19.0636,55.1183,82.6772,69.6194,85.3018,69.8163
54414595,Walls,ECP60,,CurveMidpt,,99.1798,66.4698,82.5131,99.1798,66.4698,22.3116,70.3086,99.0814,63.3202,99.2782,69.6194
54414649,Doors,SD3208 600x2100,303,Point,270.0000,89.9254,54.9541,82.8412,89.9254,54.9541,33.8273,61.0542,89.7884,53.8386,92.1891,56.0696
54414660,Walls,(L)EB0/--0,,CurveMidpt,,81.9849,43.2890,82.5131,81.9849,43.2890,45.4924,53.1137,81.8422,41.8159,82.1276,44.6194
54414696,Walls,ECP60,,CurveMidpt,,101.0171,69.7178,82.5131,101.0171,69.7178,19.0636,72.1459,99.0814,69.6194,102.9528,69.8163
54455096,Railings,STEP FB50x9 一段 H1100  P1000,,BBoxCenter,,92.1834,68.1184,84.3176,92.1834,68.1184,20.6630,63.3122,85.3691,68.0364,98.9977,68.2005
54455113,Railings,STEP FB50x9 一段 H1100  P1000,,BBoxCenter,,73.6475,68.0938,84.3176,73.6475,68.0938,20.6876,44.7763,64.7162,68.0118,82.5787,68.1759
54455127,Walls,ECP60,,CurveMidpt,,81.8077,69.7178,82.5131,81.8077,69.7178,19.0636,52.9366,64.5341,69.6194,99.0814,69.8163
54455129,Walls,RC180 バルコニー立上り,,CurveMidpt,,73.6549,69.0781,82.5131,73.6549,69.0781,19.7033,44.7837,64.5341,68.5367,82.7756,69.3734
54455131,Walls,RC180 バルコニー立上り,,CurveMidpt,,92.1916,69.0781,82.5131,92.1916,69.0781,19.7033,63.3204,85.2034,68.5367,99.1798,69.3734
54740538,Walls,(L#)EB1/--0,,CurveMidpt,,62.9921,44.6555,82.5131,62.9921,44.6555,44.1259,34.1210,61.6437,44.5128,64.3406,44.7982
54740539,Walls,(L#)EB1/EB1,,CurveMidpt,,73.1627,44.6194,82.5131,73.1627,44.6194,44.1620,44.2916,64.3406,44.4406,82.1276,44.7982
54740540,Walls,(L#)EB1/--0,,CurveMidpt,,83.6614,44.6555,82.5131,83.6614,44.6555,44.1259,54.7903,81.9849,44.5128,85.3379,44.7982
54740541,Walls,(L#)EB1/EB1,,CurveMidpt,,93.7992,44.6194,82.5131,93.7992,44.6194,44.1620,64.9280,85.3379,44.4406,102.4032,44.7982
54740542,Walls,(L)EB0/--0,,CurveMidpt,,102.9495,44.5833,82.5131,102.9495,44.5833,44.1981,74.0783,102.2605,44.4406,103.7812,44.7260
54740543,Walls,(L#)EB1/--0,,CurveMidpt,,41.6667,44.6555,82.5131,41.6667,44.6555,44.1259,12.7955,39.9902,44.5128,43.3432,44.7982
54740544,Walls,(L#)EB1/EB1,,CurveMidpt,,52.4934,44.6194,82.5131,52.4934,44.6194,44.1620,23.6223,43.3432,44.4406,61.6437,44.7982
54740578,Walls,(L)HA0/HA0,,CurveMidpt,,93.3399,52.2625,82.5131,93.3399,52.2625,36.5189,64.4687,93.1726,50.9104,93.5072,53.4777
54740580,Walls,(L)EB1/HA1,,CurveMidpt,,91.6072,49.6990,82.5131,91.6072,49.6990,39.0824,62.7360,89.9049,49.5259,93.4465,49.8720
54740581,Walls,(L)EB1/D-1,,CurveMidpt,,86.6113,49.6891,82.5131,86.6113,49.6891,39.0923,57.7401,83.3177,49.5259,89.9049,49.8524
54740582,Walls,(L)EB1/EB1,,CurveMidpt,,81.6060,49.7047,82.5131,81.6060,49.7047,39.0767,52.7348,79.8942,49.5259,83.3177,49.8835
54740583,Walls,(L)EB1/HA1,,CurveMidpt,,78.1738,49.6990,82.5131,78.1738,49.6990,39.0824,49.3026,76.4534,49.5259,79.8942,49.8720
54740584,Walls,(L)EB1/D-1,,CurveMidpt,,68.0746,49.6891,82.5131,68.0746,49.6891,39.0923,39.2034,59.5636,49.5259,76.4534,49.8524
54740585,Walls,(L)EB1/D-1,,CurveMidpt,,59.6957,51.5063,82.5131,59.6957,51.5063,37.2751,30.8245,59.5325,49.5259,59.8589,53.3235
54740586,Walls,(L)EB1/HA1,,CurveMidpt,,59.7055,58.0278,82.5131,59.7055,58.0278,30.7536,30.8344,59.5325,53.3235,59.8786,62.7321
54740597,Walls,(L)HA0/HA0,,CurveMidpt,,69.1601,57.5939,82.5131,69.1601,57.5939,31.1875,40.2889,68.9928,56.4608,69.3274,58.7270
54740598,Walls,(L)D-0/--0,,CurveMidpt,,72.8018,53.2931,82.5131,72.8018,53.2931,35.4883,43.9307,69.1298,53.1660,76.4739,53.4203
54740622,Walls,(L)HA0/--0,,CurveMidpt,,72.2363,62.7321,82.5131,72.2363,62.7321,26.0493,43.3651,64.5784,62.5951,80.0673,62.8691
54740673,Walls,(L)HA0/HA0,,CurveMidpt,,76.4436,57.5939,82.5131,76.4436,57.5939,31.1875,47.5724,76.2762,56.4608,76.6109,58.7270
54740674,Walls,(L)HA0/--0,,CurveMidpt,,76.4739,54.8770,82.5131,76.4739,54.8770,33.9044,47.6028,76.3369,53.1660,76.6109,56.4608
54740677,Walls,(L)HA0/--0,,CurveMidpt,,89.9254,58.3067,82.5131,89.9254,58.3067,30.4747,61.0542,89.7884,53.1660,90.0623,63.3202
54740694,Walls,(L)D-0/--0,,CurveMidpt,,88.2517,53.2931,82.5131,88.2517,53.2931,35.4883,59.3806,86.4354,53.1660,89.9254,53.4203
54770094,Walls,ECP 小口,,Point,,0.0000,0.0000,0.0000,0.0000,0.0000,88.7814,-28.8712,-6.7913,-8.3005,111.6403,-6.2664
54923904,Windows,AW06,,BBoxCenter,,112.1865,11.5048,80.0525,112.1865,11.5048,77.2766,83.3154,111.4829,9.0715,112.8901,13.9381
54929475,Walls,(L)EB0/--0,,CurveMidpt,,52.4934,-5.8038,82.5131,52.4934,-5.8038,94.5852,23.6223,-5.9678,-5.9465,110.9547,-5.6611
54929797,Doors,SD202 900x2200,335,Point,90.0000,102.8543,47.8182,82.5131,102.8543,47.8182,40.9632,73.9832,102.0850,46.2106,106.0367,49.4259
54937759,Walls,(L)E-0/--0,,CurveMidpt,,64.5784,62.9770,82.5131,64.5784,62.9770,25.8045,35.7072,64.4357,62.5951,64.7211,63.2218
55230544,Walls,AW排煙窓,,CurveMidpt,,111.5486,16.6175,82.5131,111.5486,16.6175,72.1640,82.6774,109.9081,8.9895,113.1890,24.2454
55230551,Windows,AW06,155,BBoxCenter,,112.1865,11.5048,93.3399,112.1865,11.5048,77.2766,83.3154,111.4829,9.0715,112.8901,13.9381
55313995,Rooms,ELV 144,,Point,,46.3086,59.6578,0.3281,46.3086,59.6578,29.1236,17.4374,40.7234,49.7293,50.0328,69.7178
55769504,Walls,ファサード PC ヨコ連窓,,CurveMidpt,,52.4934,-6.5617,0.3281,52.4934,-6.5617,95.3431,23.6223,-5.1837,-8.2021,110.1706,-4.9213
55769524,Windows,AW4,,BBoxCenter,,44.6194,-7.2165,90.7890,44.6194,-7.2165,95.9979,15.7483,42.0932,-7.8877,47.1457,-6.5453
55769525,Windows,M10 外倒,,BBoxCenter,,55.1181,-7.1919,90.7890,55.1181,-7.1919,95.9733,26.2469,52.5919,-7.8877,57.6444,-6.4961
55769526,Windows,AW4,,BBoxCenter,,65.6168,-7.2165,90.7890,65.6168,-7.2165,95.9979,36.7456,63.0906,-7.8877,68.1430,-6.5453
55769527,Windows,M10 外倒,,BBoxCenter,,76.1155,-7.1919,90.7890,76.1155,-7.1919,95.9733,47.2443,73.5892,-7.8877,78.6417,-6.4961
55769528,Windows,AW4,,BBoxCenter,,86.6142,-7.2165,90.7890,86.6142,-7.2165,95.9979,57.7430,84.0879,-7.8877,89.1404,-6.5453
55769529,Windows,M10 外倒,,BBoxCenter,,97.1129,-7.1919,90.7890,97.1129,-7.1919,95.9733,68.2417,94.5866,-7.8877,99.6391,-6.4961
55769530,Windows,AW4,,BBoxCenter,,107.5295,-7.2165,90.7890,107.5295,-7.2165,95.9979,78.6584,105.0853,-7.8877,109.9738,-6.5453
55769864,Windows,AW4,,BBoxCenter,,39.3701,-7.2165,90.7890,39.3701,-7.2165,95.9979,10.4989,36.8438,-7.8877,41.8963,-6.5453
55769885,Windows,M10 外倒,,BBoxCenter,,49.8688,-7.1919,90.7890,49.8688,-7.1919,95.9733,20.9976,47.3425,-7.8877,52.3950,-6.4961
55769906,Windows,AW4,,BBoxCenter,,60.3675,-7.2165,90.7890,60.3675,-7.2165,95.9979,31.4963,57.8412,-7.8877,62.8937,-6.5453
55769927,Windows,M10 外倒,,BBoxCenter,,70.8661,-7.1919,90.7890,70.8661,-7.1919,95.9733,41.9950,68.3399,-7.8877,73.3924,-6.4961
55769948,Windows,AW4,,BBoxCenter,,81.3648,-7.2165,90.7890,81.3648,-7.2165,95.9979,52.4937,78.8386,-7.8877,83.8911,-6.5453
55769969,Windows,M10 外倒,,BBoxCenter,,91.8635,-7.1919,90.7890,91.8635,-7.1919,95.9733,62.9924,89.3373,-7.8877,94.3898,-6.4961
55769990,Windows,AW4,,BBoxCenter,,102.3622,-7.2165,90.7890,102.3622,-7.2165,95.9979,73.4910,99.8360,-7.8877,104.8885,-6.5453
55794267,Windows,SmW01 H600,168,BBoxCenter,,44.0954,-3.0323,87.1063,44.0954,-3.0323,91.8137,15.2242,41.9783,-4.5702,46.2124,-1.4944
55794270,Walls,防煙垂壁,,CurveMidpt,,41.9948,-3.0323,82.5131,41.9948,-3.0323,91.8137,13.1236,40.3543,-4.5702,43.6352,-1.4944
56278337,Room Tags,名前 1.5mm,,Point,,58.7375,47.2515,0.0000,58.7375,47.2515,41.5299,29.8664,58.2270,46.5468,59.3786,47.9576
56278338,Room Tags,名前 1.5mm,,Point,,95.6719,63.7624,0.0000,95.6719,63.7624,25.0190,66.8007,95.1614,61.3206,96.3129,66.2057
56278339,Room Tags,名前 1.5mm,,Point,,68.6559,53.5755,0.0000,68.6559,53.5755,35.2059,39.7848,68.1454,52.6215,69.2970,54.5310
56278340,Room Tags,名前 1.5mm,,Point,,52.7075,49.7972,0.0000,52.7075,49.7972,38.9842,23.8364,52.1970,48.0935,53.0861,51.5023
56278341,Room Tags,名前 1.5mm,,Point,,45.2181,59.7085,0.0000,45.2181,59.7085,29.0729,16.3469,44.7076,59.0465,45.4884,60.3720
56278342,Room Tags,名前 1.5mm,,Point,,97.2025,59.6758,0.0000,97.2025,59.6758,29.1057,68.3313,96.6920,58.7218,97.8435,60.6312
56278343,Room Tags,名前 1.5mm,,Point,,86.3340,53.6562,0.0000,86.3340,53.6562,35.1252,57.4628,85.8235,52.6038,86.9751,54.7101
56278344,Room Tags,名前 1.5mm,,Point,,70.3477,50.1115,0.0000,70.3477,50.1115,38.6699,41.4766,69.8372,49.4151,70.6181,50.8062
56278345,Room Tags,名前 1.5mm,,Point,,64.4316,63.1904,0.0000,64.4316,63.1904,25.5910,35.5605,63.9211,62.7236,64.7020,63.6586
56278346,Room Tags,名前 1.5mm,,Point,,89.3329,53.5880,0.0000,89.3329,53.5880,35.1934,60.4617,88.8224,53.1212,89.6032,54.0563
