TagId,New_U_ft,New_V_ft
2661901,46.3125,-21.1250
2661902,40.6198,-13.6198
2661903,-104.7135,20.4844
2661904,-54.1771,41.8438
2661905,-58.4271,42.9453
2661906,-94.3646,36.4219
2661907,-98.8490,40.3229
2661908,-94.3646,27.0781
2661909,-89.7812,31.7500
2661910,-98.9948,23.8932
2661911,-94.3646,36.4688
2661912,-98.8490,40.3464
2661913,-94.4661,27.0781
2661914,-89.7812,31.8568
2661915,-98.9948,23.9193
2661916,-49.6771,-27.7500
2661917,-39.0938,7.7500
2661918,-0.5833,30.0885
2661919,-5.7135,25.3516
2661920,5.0469,26.2734
2661921,52.2552,-11.4870
2661922,-38.7448,32.3359
2661923,-0.5703,20.7448
2661924,46.0755,5.0052
2661925,-44.0625,20.5781
2661926,5.9948,19.9766
2661927,29.2005,23.9583
2661928,-48.3895,20.0781
2661929,-47.8884,20.3281
2661930,-49.0208,16.3542
2661931,5.4531,-28.6292
2661932,10.2240,11.6458
2661933,49.9635,36.2057
2661934,45.8568,28.3906
2661935,46.2734,36.1302
2661936,42.5833,36.2057
2661937,-36.4115,-11.9583
2661938,-29.9818,-9.9687
2661939,-34.4141,-28.8802
2661940,-48.4349,-27.2396
2661941,-47.9063,-28.0599
2661942,-104.8385,45.9740
2661943,-98.9010,45.0990
2661944,-44.0625,45.9740
2661945,-49.4740,45.0990
2661946,-38.6510,45.0990
2661947,-7.8339,-29.0260
2661948,-17.0651,-29.8177
2661949,-7.8333,-29.7240
2661950,-7.8333,-29.6875
2661951,-18.8802,-29.4401
2661952,-14.8802,-29.4219
2661953,1.3974,-29.8177
2661954,3.2125,-29.4401
2661955,-0.7875,-29.4219
2661956,63.5283,38.8048
2661957,70.5801,-25.9032
2661958,70.2931,-26.6119
2661959,40.8802,-29.3750
2661960,47.7091,-27.8490
2661961,52.5355,-29.8968
2661962,70.2215,-27.5684
2661963,47.2917,-26.9167
2661964,-8.3333,4.5000
2661965,61.7393,-28.7796
2661966,55.3775,-29.6172
2661967,57.0429,-28.2212
2661968,61.4347,-26.4663
2661969,66.1311,-27.0247
2661970,68.1011,-27.9421
2661971,15.2917,-31.4219
2661972,33.6370,-31.4219
2661973,42.1667,28.3646
2661974,-89.5495,23.4115
2661975,-89.4219,22.7865
2661976,51.8686,-28.7949
2661977,-69.8646,10.9792
2661978,12.2591,44.2240
2661979,-49.5625,11.6615
2661980,-14.6667,22.0833
2661981,28.7292,15.0625
2661982,-36.6641,-3.0625
2661983,63.9327,2.8333
2661984,65.9237,5.3229
2661985,66.2515,0.3437
2661986,-79.8958,21.2083
2661987,-94.9818,43.3867
2661988,-79.8958,43.3867
2661989,-63.5521,43.3867
2661990,-59.2135,21.2083
2661991,-95.1432,21.2604
2661992,-29.3958,17.9688
2661993,-28.0469,15.3750
2661994,-31.7344,-6.3646
